40,10.76628402,106.688337,20.6629,0.7968,"POLYGON((106.688333440435 10.7662429505109, 106.688360605156 10.7663179624312, 106.688340504562 10.7663250793086, 106.688313339845 10.766250067386, 106.688333440435 10.7662429505109))",7P28QM8Q+G889,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Đường Nguyễn Trãi 185K,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
41,10.76025488,106.6861389,121.9342,0.8924,"POLYGON((106.686203244207 10.7603075808007, 106.686144374706 10.7603373493841, 106.686074468299 10.7602021818009, 106.686133337787 10.7601724132346, 106.686203244207 10.7603075808007))",7P28QM6P+4F23,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 353 Nguyễn Trãi 8Ter,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
42,10.76450022,106.6890295,33.0699,0.7516,"POLYGON((106.689074829028 10.7645059452883, 106.688991562406 10.7645254619284, 106.688984141078 10.7644945049444, 106.689067407693 10.7644749883089, 106.689074829028 10.7645059452883))",7P28QM7Q+RJ25,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 168 Đường Nguyễn Cư Trinh 168/57/4,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
43,10.75783584,106.6854973,22.575,0.7475,"POLYGON((106.685526990326 10.7578266246954, 106.685513806654 10.7578619567473, 106.685467509097 10.7578450657228, 106.685480692774 10.7578097336721, 106.685526990326 10.7578266246954))",7P28QM5P+45QH,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 286 Trần Hưng Đạo 286/1C,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
44,10.76568308,106.6827832,14.6713,0.6985,"POLYGON((106.682805509562 10.7656938751603, 106.682768803119 10.7657031752838, 106.682760801331 10.7656722973575, 106.682797507771 10.765662997235, 106.682805509562 10.7656938751603))",7P28QM8M+74F6,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Quán Ăn Hàng Chiếu,"Hẻm 59 Phạm Viết Chánh 2A1, Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
45,10.76142946,106.6871928,23.1756,0.7027,"POLYGON((106.687197823361 10.761464360309, 106.68716927191 10.761455989231, 106.687187691237 10.7613945649182, 106.687216242683 10.761402935995, 106.687197823361 10.761464360309))",7P28QM6P+HVG2,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 137 Trần Đình Xu 137/55/12,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
46,10.76433162,106.6876615,41.7492,0.7712,"POLYGON((106.687693500455 10.7643777343852, 106.687674301725 10.7643828898419, 106.687669014324 10.7643636385949, 106.687650039412 10.764368733948, 106.68762966816 10.7642945628576, 106.687667841793 10.7642843120521, 106.687693500455 10.7643777343852))",7P28QM7Q+P3M6,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 263 Nguyễn Trãi 263/1,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
47,10.76118322,106.6888373,120.3385,0.7774,"POLYGON((106.688904096173 10.7612126207421, 106.688889577671 10.7612247974065, 106.688903632253 10.7612411818536, 106.688871115117 10.7612684539644, 106.688761698941 10.7611408994913, 106.688808734577 10.761101450733, 106.688904096173 10.7612126207421))",7P28QM6Q+FGG9,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Đường Trần Hưng Đạo 254Bis,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
48,10.7572652,106.6853482,39.1108,0.7,"POLYGON((106.685329862441 10.7573086663075, 106.685303885182 10.7572824498872, 106.685366552159 10.7572217356336, 106.685392524289 10.757247946874, 106.685329862441 10.7573086663075))",7P28QM4P+W45J,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 322 Trần Hưng Đạo 322/2Bis,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
49,10.76029882,106.6863079,16.8009,0.7265,"POLYGON((106.686286237941 10.7603188033146, 106.686278716403 10.7602937551614, 106.6863295169 10.7602788402, 106.686336927843 10.7603039208234, 106.686286237941 10.7603188033146))",7P28QM6P+4G7X,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 18 Nguyễn Cảnh Chân 18C,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
50,10.758961,106.686907,189.4365,0.8528,"POLYGON((106.687013 10.7590355, 106.6869657 10.7590758, 106.6868009 10.7588865, 106.6868482 10.7588462, 106.687013 10.7590355))",7P28QM5P+HQMC,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Trụ Sở Công An Thành Phố Hồ Chí Minh,"Đường Trần Hưng Đạo 268, Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
51,10.76394103,106.6880375,50.0837,0.7692,"POLYGON((106.6880918 10.7639471, 106.6879944 10.7639742, 106.6879833 10.7639349, 106.6880807 10.7639079, 106.6880918 10.7639471))",7P28QM7Q+H6FJ,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 269 Nguyễn Trãi 269/11/13,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
52,10.76324548,106.6893148,8.9733,0.6889,"POLYGON((106.689335487208 10.7632523059981, 106.689296643978 10.7632573113792, 106.689294179271 10.7632386106597, 106.689333022498 10.763233605279, 106.689335487208 10.7632523059981))",7P28QM7Q+7PWR,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 137 Nguyễn Cư Trinh 137/35,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
53,10.76581061,106.6896184,21.4687,0.7388,"POLYGON((106.689648102502 10.7658039030796, 106.689632776418 10.7658371487059, 106.689588758944 10.765817309289, 106.689604085033 10.765784063664, 106.689648102502 10.7658039030796))",7P28QM8Q+8RHH,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Đại Học Sân Khấu Điện Ảnh,"Đường Cống Quỳnh 125, Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
54,10.75854395,106.6849322,7.3092,0.6824,"POLYGON((106.684933823501 10.7585400483958, 106.684945472622 10.7585454226336, 106.684937004839 10.7585633689056, 106.684917386663 10.7585543182012, 106.684934267424 10.7585185418128, 106.684942236477 10.7585222182783, 106.684933823501 10.7585400483958))",7P28QM5M+CX7Q,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 124 Nguyễn Văn Cừ 124/24,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
